Date,Line,Station,on_board,getting_off
20240308,안산선,한대앞,11651,11780
20240308,안산선,상록수,17989,18151
20240308,안산선,반월,4950,4719
20240308,안산선,대야미,5771,4976
20240308,안산선,산본,18809,20202
20240308,신림선,관악산(서울대),3118,3267
20240308,신림선,서울대벤처타운,11117,9874
20240308,신림선,서원,4058,3375
20240308,신림선,신림,1995,2760
20240308,신림선,당곡,5417,5236
20240308,신림선,보라매병원,8153,8460
20240308,신림선,보라매공원,2485,2572
20240308,신림선,보라매,4707,4223
20240308,신림선,서울지방병무청,3690,3813
20240308,신림선,대방,3530,2683
20240308,신림선,샛강,3198,3729
20240308,수인선,인천,1070,1677
20240308,수인선,신포,2246,2296
20240308,수인선,숭의,4640,4365
20240308,수인선,인하대,9119,8294
20240308,수인선,송도,2902,2620
20240308,수인선,연수,5772,5816
20240308,수인선,원인재,5042,5309
20240308,수인선,남동인더스파크,2477,2855
20240308,수인선,호구포,4528,4616
20240308,수인선,인천논현,6343,6865
20240308,수인선,소래포구,5234,4972
20240308,수인선,월곶,3235,2944
20240308,수인선,달월,125,73
20240308,수인선,사리,5925,5162
20240308,수인선,야목,478,370
20240308,수인선,어천,1588,1451
20240308,수인선,오목천,5694,4685
20240308,수인선,고색,6516,6162
20240308,서해선,부천종합운동장,2867,2363
20240308,서해선,원종,5243,5406
20240308,서해선,김포공항,3372,3967
20240308,분당선,매교,6257,6180
20240308,분당선,수원시청,15748,18328
20240308,분당선,매탄권선,6661,6227
20240308,분당선,망포,18799,17815
20240308,분당선,영통,11587,11373
20240308,분당선,청명,5744,5263
20240308,분당선,상갈,6518,6208
20240308,분당선,기흥,12405,11823
20240308,분당선,신갈,5605,5398
20240308,분당선,구성,5998,6309
20240308,분당선,죽전,16590,17852
20240308,분당선,보정,3195,2766
20240308,분당선,이매,6853,6538
20240308,분당선,오리,13719,11718
20240308,분당선,미금,17707,18682
20240308,분당선,정자,20637,21613
20240308,분당선,수내,16532,16601
20240308,분당선,서현,28323,29327
20240308,분당선,야탑,29905,31656
20240308,분당선,모란,22776,23155
20240308,분당선,태평,15091,14412
20240308,분당선,가천대,14061,13730
20240308,분당선,선정릉,8984,9362
20240308,분당선,강남구청,11582,13295
20240308,분당선,압구정로데오,23822,27067
20240308,분당선,서울숲,13619,13969
20240308,분당선,수원,9585,8609
20240308,분당선,수서,17534,18160
20240308,분당선,대모산입구,7043,6471
20240308,분당선,개포동,5438,5448
20240308,분당선,구룡,4791,4457
20240308,분당선,도곡,9263,8857
20240308,분당선,한티,18007,19364
20240308,분당선,선릉,15177,23130
20240308,과천선,범계,31336,32409
20240308,과천선,평촌,20777,19954
20240308,과천선,인덕원,29566,30465
20240308,과천선,정부과천청사,13422,13725
20240308,과천선,과천,7697,7030
20240308,과천선,대공원,2327,2397
20240308,과천선,경마공원,7689,7798
20240308,과천선,선바위,9257,7876
20240308,공항철도 1호선,영종,4364,4625
20240308,공항철도 1호선,인천공항2터미널,8363,6216
20240308,공항철도 1호선,인천공항1터미널,16176,14028
20240308,공항철도 1호선,공항화물청사,2387,3939
20240308,공항철도 1호선,운서,9870,10659
20240308,공항철도 1호선,청라국제도시,8614,8228
20240308,공항철도 1호선,검암,7120,7524
20240308,공항철도 1호선,계양,14949,14316
20240308,공항철도 1호선,김포공항,11376,6203
20240308,공항철도 1호선,마곡나루(서울식물원),12685,11518
20240308,공항철도 1호선,디지털미디어시티,16006,15052
20240308,공항철도 1호선,홍대입구,15123,15783
20240308,공항철도 1호선,공덕,3182,4700
20240308,공항철도 1호선,서울역,16850,13878
20240308,경춘선,춘천,1905,1507
20240308,경춘선,남춘천,3904,3013
20240308,경춘선,김유정,304,299
20240308,경춘선,강촌,300,312
20240308,경춘선,백양리,111,96
20240308,경춘선,굴봉산,80,89
20240308,경춘선,가평,1865,1935
20240308,경춘선,상천,249,270
20240308,경춘선,청평,1717,1883
20240308,경춘선,대성리,488,1578
20240308,경춘선,마석,4565,4733
20240308,경춘선,천마산,1763,1585
20240308,경춘선,평내호평,6949,7054
20240308,경춘선,금곡,1656,1599
20240308,경춘선,사릉,2442,2388
20240308,경춘선,퇴계원,3920,3727
20240308,경춘선,별내,3864,3692
20240308,경춘선,갈매,3481,3043
20240308,경춘선,신내,3138,2647
20240308,경인선,도화,4979,4523
20240308,경인선,중동,10349,9749
20240308,경인선,온수(성공회대입구),7450,7209
20240308,경인선,도원,3879,3965
20240308,경인선,간석,6575,6267
20240308,경인선,부개,9675,9168
20240308,경인선,소사,8504,7993
20240308,경인선,구일,7916,7742
20240308,경인선,인천,3854,2916
20240308,경인선,동인천,15642,14713
20240308,경인선,제물포,12705,11982
20240308,경인선,주안,22010,19729
20240308,경인선,동암,17545,17808
20240308,경인선,백운,8354,8102
20240308,경인선,부평,31935,35135
20240308,경인선,송내,30250,29948
20240308,경인선,부천,35757,36371
20240308,경인선,역곡,31594,31187
20240308,경인선,오류동,13308,12453
20240308,경인선,개봉,24368,24192
20240308,경의선,운천,9,3
20240308,경의선,임진강,13,8
20240308,경의선,문산,5841,5755
20240308,경의선,파주,1388,1053
20240308,경의선,월롱,2861,1997
20240308,경의선,금촌,7460,7193
20240308,경의선,금릉,6151,6133
20240308,경의선,운정,9092,8599
20240308,경의선,야당,10191,10889
20240308,경의선,일산,13442,13745
20240308,경의선,풍산,6993,6648
20240308,경의선,백마,8798,8712
20240308,경의선,곡산,773,777
20240308,경의선,능곡,5598,5220
20240308,경의선,행신,9806,9702
20240308,경의선,한국항공대,3804,3351
20240308,경의선,수색,3781,3915
20240308,경의선,디지털미디어시티,3179,2889
20240308,경의선,가좌,6875,6623
20240308,경의선,홍대입구,2164,2919
20240308,경의선,서강대,2758,2681
20240308,경의선,공덕,4838,3998
20240308,경의선,효창공원앞,3674,4090
20240308,경의선,신촌,1146,1449
20240308,경의선,서울역,5545,6935
20240308,경원선,연천,1169,1230
20240308,경원선,전곡,1220,1190
20240308,경원선,청산,131,121
20240308,경원선,소요산,1717,1674
20240308,경원선,동두천,2490,2320
20240308,경원선,보산,1928,1646
20240308,경원선,동두천중앙,3391,3441
20240308,경원선,지행,7915,7816
20240308,경원선,덕정,7454,6735
20240308,경원선,덕계,6299,5671
20240308,경원선,양주,8101,8082
20240308,경원선,녹양,4834,4640
20240308,경원선,가능,7434,7091
20240308,경원선,의정부,20846,21965
20240308,경원선,회룡,14747,14454
20240308,경원선,망월사,9440,9309
20240308,경원선,도봉산,8297,5303
20240308,경원선,도봉,6713,6503
20240308,경원선,방학,11176,10927
20240308,경원선,창동,3,0
20240308,경원선,녹천,5168,4324
20240308,경원선,월계,8950,8167
20240308,경원선,광운대,10806,9856
20240308,경원선,석계,8702,9882
20240308,경원선,신이문,9791,8886
20240308,경원선,외대앞,12240,11907
20240308,경원선,청량리(서울시립대입구),20789,20529
20240308,경원선,왕십리(성동구청),20748,20141
20240308,경원선,응봉,2055,1785
20240308,경원선,옥수,85,43
20240308,경원선,한남,4556,4382
20240308,경원선,서빙고,2399,2178
20240308,경원선,이촌(국립중앙박물관),4464,3663
20240308,경부선,광명,4472,3860
20240308,경부선,서동탄,1677,1604
20240308,경부선,당정,7807,7321
20240308,경부선,천안,8344,7872
20240308,경부선,두정,10405,9000
20240308,경부선,직산,1189,1087
20240308,경부선,성환,6124,5162
20240308,경부선,평택,15977,15501
20240308,경부선,평택지제,5396,5257
20240308,경부선,서정리,10776,8888
20240308,경부선,송탄,5221,5014
20240308,경부선,진위,2133,1707
20240308,경부선,오산,12367,12528
20240308,경부선,오산대,4455,4227
20240308,경부선,세마,3655,3537
20240308,경부선,병점,18738,18897
20240308,경부선,세류,3956,3632
20240308,경부선,독산,20591,21006
20240308,경부선,수원,44221,47673
20240308,경부선,화서,14126,13895
20240308,경부선,성균관대,18990,18233
20240308,경부선,의왕,11010,10695
20240308,경부선,군포,8433,8318
20240308,경부선,금정,32409,33029
20240308,경부선,명학,10444,10118
20240308,경부선,안양,27857,27730
20240308,경부선,관악,8295,7582
20240308,경부선,석수,10181,9112
20240308,경부선,금천구청,12813,12990
20240308,경부선,가산디지털단지,19775,22614
20240308,경부선,구로,19789,20324
20240308,경부선,신길,9912,8290
20240308,경부선,신도림,4284,4546
20240308,경부선,영등포,47378,49288
20240308,경부선,대방,12016,13145
20240308,경부선,노량진,9397,9464
20240308,경부선,용산,47891,48400
20240308,경부선,남영,11349,11861
20240308,경부선,서울역,11869,3971
20240308,경강선,여주,2969,2988
20240308,경강선,세종대왕릉,388,393
20240308,경강선,부발,2688,2318
20240308,경강선,신둔도예촌,1786,1542
20240308,경강선,곤지암,2558,2376
20240308,경강선,초월,3977,3718
20240308,경강선,경기광주,9214,8905
20240308,경강선,삼동,2908,2610
20240308,경강선,이매,1412,1172
20240308,경강선,판교,6912,6666
20240308,9호선2~3단계,중앙보훈병원,13748,11833
20240308,9호선2~3단계,둔촌오륜,1511,1395
20240308,9호선2~3단계,올림픽공원(한국체대),7387,7342
20240308,9호선2~3단계,한성백제,3415,3029
20240308,9호선2~3단계,송파나루,6527,7055
20240308,9호선2~3단계,석촌,10790,9615
20240308,9호선2~3단계,석촌고분,8196,8079
20240308,9호선2~3단계,삼전,8798,8200
20240308,9호선2~3단계,종합운동장,5307,5320
20240308,9호선2~3단계,봉은사,26661,27972
20240308,9호선2~3단계,삼성중앙,9389,9503
20240308,9호선2~3단계,선정릉,11307,12127
20240308,9호선2~3단계,언주,13416,13593
20240308,9호선,신논현,37495,38307
20240308,9호선,사평,4746,4435
20240308,9호선,고속터미널,17077,23321
20240308,9호선,신반포,4713,4514
20240308,9호선,구반포,1388,1372
20240308,9호선,동작(현충원),1795,1848
20240308,9호선,흑석(중앙대입구),12196,11862
20240308,9호선,노들,5374,4366
20240308,9호선,노량진,29032,28341
20240308,9호선,샛강,7840,7780
20240308,9호선,여의도,35566,33441
20240308,9호선,국회의사당,19308,19722
20240308,9호선,당산,22535,22448
20240308,9호선,선유도,10620,9747
20240308,9호선,신목동,4982,4483
20240308,9호선,염창,19890,19112
20240308,9호선,등촌,13957,13534
20240308,9호선,증미,9369,8869
20240308,9호선,가양,25710,24961
20240308,9호선,양천향교,11904,11943
20240308,9호선,마곡나루(서울식물원),15472,15276
20240308,9호선,신방화,8264,8043
20240308,9호선,공항시장,3470,3690
20240308,9호선,김포공항,8177,11088
20240308,9호선,개화,3077,2071
20240308,8호선,남위례,8477,8487
20240308,8호선,모란,5456,4371
20240308,8호선,수진,6240,5861
20240308,8호선,신흥,5991,6094
20240308,8호선,단대오거리,14428,13378
20240308,8호선,남한산성입구(성남법원.검찰청),16519,14751
20240308,8호선,산성,7062,7022
20240308,8호선,복정,11407,9304
20240308,8호선,장지,19964,17950
20240308,8호선,문정,25495,26431
20240308,8호선,가락시장,9353,10370
20240308,8호선,송파,11002,10723
20240308,8호선,석촌,9181,10638
20240308,8호선,잠실(송파구청),18551,21609
20240308,8호선,몽촌토성(평화의문),7604,7932
20240308,8호선,강동구청,12586,12826
20240308,8호선,천호(풍납토성),17410,20250
20240308,8호선,암사,21468,18651
20240308,7호선,온수(성공회대입구),12172,10839
20240308,7호선,천왕,13290,12524
20240308,7호선,광명사거리,23237,23072
20240308,7호선,철산,24933,25577
20240308,7호선,가산디지털단지,51399,51141
20240308,7호선,남구로,16670,17744
20240308,7호선,대림(구로구청),10001,10180
20240308,7호선,신풍,12554,11753
20240308,7호선,보라매,7806,8064
20240308,7호선,신대방삼거리,17268,16348
20240308,7호선,장승배기,10613,10325
20240308,7호선,상도,14397,14031
20240308,7호선,숭실대입구(살피재),18483,18108
20240308,7호선,남성,13577,12867
20240308,7호선,이수,19498,18715
20240308,7호선,내방,17233,17341
20240308,7호선,고속터미널,20498,16716
20240308,7호선,반포,7413,7053
20240308,7호선,논현,21313,22726
20240308,7호선,학동,27804,29205
20240308,7호선,강남구청,18932,20735
20240308,7호선,자양(뚝섬한강공원),8717,8421
20240308,7호선,건대입구,15361,16116
20240308,7호선,어린이대공원(세종대),19088,20117
20240308,7호선,군자(능동),17410,13774
20240308,7호선,중곡,12706,11737
20240308,7호선,용마산(용마폭포공원),6581,6323
20240308,7호선,사가정,18423,18612
20240308,7호선,면목,18015,17243
20240308,7호선,상봉,20011,19510
20240308,7호선,중화,12166,12074
20240308,7호선,먹골,11950,11728
20240308,7호선,태릉입구,10534,9697
20240308,7호선,공릉(서울과학기술대),15195,14540
20240308,7호선,하계,20473,19192
20240308,7호선,중계,16719,14992
20240308,7호선,노원,28511,30261
20240308,7호선,마들,14873,13751
20240308,7호선,수락산,13653,13368
20240308,7호선,도봉산,10226,11755
20240308,7호선,장암,2982,1292
20240308,6호선,봉화산(서울의료원),10363,9702
20240308,6호선,화랑대(서울여대입구),14454,11016
20240308,6호선,태릉입구,6988,7591
20240308,6호선,석계,14729,14933
20240308,6호선,돌곶이,11745,10630
20240308,6호선,상월곡(한국과학기술연구원),7494,6783
20240308,6호선,월곡(동덕여대),14744,14313
20240308,6호선,고려대(종암),10497,9998
20240308,6호선,안암(고대병원앞),16287,15697
20240308,6호선,보문,9528,8501
20240308,6호선,창신,4078,3366
20240308,6호선,동묘앞,9645,9641
20240308,6호선,신당,10238,9548
20240308,6호선,청구,4454,4525
20240308,6호선,약수,4291,4229
20240308,6호선,버티고개,2471,2454
20240308,6호선,한강진,12944,14881
20240308,6호선,이태원,14193,17908
20240308,6호선,녹사평(용산구청),6105,6327
20240308,6호선,삼각지,8362,7422
20240308,6호선,효창공원앞,8588,7901
20240308,6호선,공덕,22799,22274
20240308,6호선,대흥(서강대앞),11377,11876
20240308,6호선,광흥창(서강),10895,10505
20240308,6호선,상수,12014,14527
20240308,6호선,합정,16121,15880
20240308,6호선,망원,17358,18662
20240308,6호선,마포구청,16724,15063
20240308,6호선,월드컵경기장(성산),4566,4802
20240308,6호선,디지털미디어시티,16680,18168
20240308,6호선,증산(명지대앞),11253,11213
20240308,6호선,새절(신사),14888,13795
20240308,6호선,구산,9329,7294
20240308,6호선,연신내,1,0
20240308,6호선,독바위,3179,3276
20240308,6호선,불광,5239,4966
20240308,6호선,역촌,4275,5104
20240308,6호선,응암,20058,19514
20240308,5호선,하남검단산,7425,6996
20240308,5호선,하남시청(덕풍·신장),9421,9008
20240308,5호선,하남풍산,5233,5161
